COMMAND           PID   RSS    VSZ     ELAPSED     TIME      %CPU                     Time
WCCILevent      28602 1094320 1282532 1-10:03:21 21:53:04      65.00  2017.03.30 09:04:00.517
WCCILevent      28602 1094320 1282532 1-10:04:21 21:53:43      65.00  2017.03.30 09:05:00.516
WCCILevent      28602 1094320 1282532 1-10:05:21 21:54:22      65.00  2017.03.30 09:06:00.515
WCCILevent      28602 1094320 1282532 1-10:06:21 21:55:01      65.00  2017.03.30 09:07:00.521
WCCILevent      28602 1094320 1282532 1-10:07:21 21:55:39      63.33  2017.03.30 09:08:00.517
WCCILevent      28602 1094320 1282532 1-10:08:21 21:56:18      65.00  2017.03.30 09:09:00.520
WCCILevent      28602 1094320 1282532 1-10:09:21 21:56:54      60.00  2017.03.30 09:10:00.516
WCCILevent      28602 1094320 1282532 1-10:10:21 21:57:31      61.67  2017.03.30 09:11:00.516
WCCILevent      28602 1094320 1282532 1-10:11:21 21:58:09      63.33  2017.03.30 09:12:00.516
WCCILevent      28602 1094320 1282532 1-10:12:21 21:58:48      65.00  2017.03.30 09:13:00.519
WCCILevent      28602 1094320 1282532 1-10:13:21 21:59:27      65.00  2017.03.30 09:14:00.517
WCCILevent      28602 1094320 1282532 1-10:14:21 22:00:06      65.00  2017.03.30 09:15:00.517
WCCILevent      28602 1094320 1282532 1-10:15:21 22:00:45      65.00  2017.03.30 09:16:00.515
WCCILevent      28602 1094320 1282532 1-10:16:21 22:01:24      65.00  2017.03.30 09:17:00.520
WCCILevent      28602 1094320 1282532 1-10:17:21 22:02:03      65.00  2017.03.30 09:18:00.521
WCCILevent      28602 1094320 1282532 1-10:18:21 22:02:41      63.33  2017.03.30 09:19:00.516
WCCILevent      28602 1094320 1282532 1-10:19:21 22:03:21      66.67  2017.03.30 09:20:00.517
WCCILevent      28602 1094320 1282532 1-10:20:21 22:04:00      65.00  2017.03.30 09:21:00.518
WCCILevent      28602 1094320 1282532 1-10:21:21 22:04:39      65.00  2017.03.30 09:22:00.519
WCCILevent      28602 1094320 1282532 1-10:22:21 22:05:17      63.33  2017.03.30 09:23:00.516
WCCILevent      28602 1094320 1282532 1-10:23:21 22:05:56      65.00  2017.03.30 09:24:00.516
WCCILevent      28602 1094320 1282532 1-10:24:21 22:06:35      65.00  2017.03.30 09:25:00.516
WCCILevent      28602 1094320 1282532 1-10:25:21 22:07:11      60.00  2017.03.30 09:26:00.516
WCCILevent      28602 1094320 1282532 1-10:26:21 22:07:49      63.33  2017.03.30 09:27:00.522
WCCILevent      28602 1094320 1282532 1-10:27:21 22:08:28      65.00  2017.03.30 09:28:00.519
WCCILevent      28602 1094320 1282532 1-10:28:21 22:09:07      65.00  2017.03.30 09:29:00.521
WCCILevent      28602 1094320 1282532 1-10:29:21 22:09:46      65.00  2017.03.30 09:30:00.519
WCCILevent      28602 1094320 1282532 1-10:30:21 22:10:25      65.00  2017.03.30 09:31:00.518
WCCILevent      28602 1094320 1282532 1-10:31:21 22:11:04      65.00  2017.03.30 09:32:00.518
WCCILevent      28602 1094320 1282532 1-10:32:21 22:11:42      63.33  2017.03.30 09:33:00.517
WCCILevent      28602 1094320 1282532 1-10:33:21 22:12:21      65.00  2017.03.30 09:34:00.517
WCCILevent      28602 1094320 1282532 1-10:34:21 22:13:00      65.00  2017.03.30 09:35:00.516
WCCILevent      28602 1094320 1282532 1-10:35:21 22:13:38      63.33  2017.03.30 09:36:00.516
WCCILevent      28602 1094320 1282532 1-10:36:21 22:14:17      65.00  2017.03.30 09:37:00.515
WCCILevent      28602 1094320 1282532 1-10:37:21 22:14:56      65.00  2017.03.30 09:38:00.516
WCCILevent      28602 1094320 1282532 1-10:38:21 22:15:34      63.33  2017.03.30 09:39:00.517
WCCILevent      28602 1094320 1282532 1-10:39:21 22:16:13      65.00  2017.03.30 09:40:00.517
WCCILevent      28602 1094320 1282532 1-10:40:21 22:16:52      65.00  2017.03.30 09:41:00.515
WCCILevent      28602 1094320 1282532 1-10:41:21 22:17:31      65.00  2017.03.30 09:42:00.516
WCCILevent      28602 1094320 1282532 1-10:42:21 22:18:09      63.33  2017.03.30 09:43:00.518
WCCILevent      28602 1094320 1282532 1-10:43:21 22:18:48      65.00  2017.03.30 09:44:00.517
WCCILevent      28602 1094320 1282532 1-10:44:21 22:19:27      65.00  2017.03.30 09:45:00.517
WCCILevent      28602 1094320 1282532 1-10:45:21 22:20:06      65.00  2017.03.30 09:46:00.517
WCCILevent      28602 1094320 1282532 1-10:46:21 22:20:45      65.00  2017.03.30 09:47:00.517
WCCILevent      28602 1094320 1282532 1-10:47:21 22:21:24      65.00  2017.03.30 09:48:00.517
WCCILevent      28602 1094320 1282532 1-10:48:21 22:22:02      63.33  2017.03.30 09:49:00.516
WCCILevent      28602 1094320 1282532 1-10:49:21 22:22:41      65.00  2017.03.30 09:50:00.516
WCCILevent      28602 1094320 1282532 1-10:50:21 22:23:20      65.00  2017.03.30 09:51:00.517
WCCILevent      28602 1094320 1282532 1-10:51:21 22:23:58      63.33  2017.03.30 09:52:00.517
WCCILevent      28602 1094320 1282532 1-10:52:21 22:24:34      60.00  2017.03.30 09:53:00.517
WCCILevent      28602 1094320 1282532 1-10:53:21 22:25:12      63.33  2017.03.30 09:54:00.516
WCCILevent      28602 1094320 1282532 1-10:54:21 22:25:51      65.00  2017.03.30 09:55:00.517
WCCILevent      28602 1094320 1282532 1-10:55:21 22:26:30      65.00  2017.03.30 09:56:00.516
WCCILevent      28602 1094320 1282532 1-10:56:21 22:27:08      63.33  2017.03.30 09:57:00.517
WCCILevent      28602 1094320 1282532 1-10:57:21 22:27:47      65.00  2017.03.30 09:58:00.516
WCCILevent      28602 1094320 1282532 1-10:58:21 22:28:26      65.00  2017.03.30 09:59:00.516
WCCILevent      28602 1094320 1282532 1-10:59:21 22:29:04      63.33  2017.03.30 10:00:00.517
WCCILevent      28602 1094320 1282532 1-11:00:21 22:29:43      65.00  2017.03.30 10:01:00.516
WCCILevent      28602 1094320 1282532 1-11:01:21 22:30:22      65.00  2017.03.30 10:02:00.516
WCCILevent      28602 1094320 1282532 1-11:02:21 22:31:01      65.00  2017.03.30 10:03:00.516
WCCILevent      28602 1094320 1282532 1-11:03:21 22:31:40      65.00  2017.03.30 10:04:00.516
WCCILevent      28602 1094320 1282532 1-11:04:21 22:32:18      63.33  2017.03.30 10:05:00.516
WCCILevent      28602 1094320 1282532 1-11:05:21 22:32:57      65.00  2017.03.30 10:06:00.516
WCCILevent      28602 1094320 1282532 1-11:06:21 22:33:36      65.00  2017.03.30 10:07:00.517
WCCILevent      28602 1094320 1282532 1-11:07:21 22:34:14      63.33  2017.03.30 10:08:00.518
WCCILevent      28602 1094320 1282532 1-11:08:21 22:34:53      65.00  2017.03.30 10:09:00.516
WCCILevent      28602 1094320 1282532 1-11:09:21 22:35:32      65.00  2017.03.30 10:10:00.516
WCCILevent      28602 1094320 1282532 1-11:10:21 22:36:10      63.33  2017.03.30 10:11:00.516
WCCILevent      28602 1094320 1282532 1-11:11:21 22:36:49      65.00  2017.03.30 10:12:00.516
WCCILevent      28602 1094320 1282532 1-11:12:21 22:37:28      65.00  2017.03.30 10:13:00.516
WCCILevent      28602 1094320 1282532 1-11:13:21 22:38:06      63.33  2017.03.30 10:14:00.517
WCCILevent      28602 1094320 1282532 1-11:14:21 22:38:45      65.00  2017.03.30 10:15:00.517
WCCILevent      28602 1094320 1282532 1-11:15:21 22:39:24      65.00  2017.03.30 10:16:00.517
WCCILevent      28602 1094320 1282532 1-11:16:21 22:40:02      63.33  2017.03.30 10:17:00.517
WCCILevent      28602 1094320 1282532 1-11:17:21 22:40:41      65.00  2017.03.30 10:18:00.517
WCCILevent      28602 1094320 1282532 1-11:18:21 22:41:20      65.00  2017.03.30 10:19:00.516
WCCILevent      28602 1094320 1282532 1-11:19:21 22:41:59      65.00  2017.03.30 10:20:00.516
WCCILevent      28602 1094320 1282532 1-11:20:21 22:42:38      65.00  2017.03.30 10:21:00.522
WCCILevent      28602 1094320 1282532 1-11:21:21 22:43:17      65.00  2017.03.30 10:22:00.520
WCCILevent      28602 1094320 1282532 1-11:22:21 22:43:55      63.33  2017.03.30 10:23:00.516
WCCILevent      28602 1094320 1282532 1-11:23:21 22:44:34      65.00  2017.03.30 10:24:00.518
WCCILevent      28602 1094320 1282532 1-11:24:21 22:45:13      65.00  2017.03.30 10:25:00.520
WCCILevent      28602 1094320 1282532 1-11:25:21 22:45:52      65.00  2017.03.30 10:26:00.515
WCCILevent      28602 1094320 1282532 1-11:26:21 22:46:30      63.33  2017.03.30 10:27:00.516
WCCILevent      28602 1094320 1282532 1-11:27:21 22:47:09      65.00  2017.03.30 10:28:00.516
WCCILevent      28602 1094320 1282532 1-11:28:21 22:47:48      65.00  2017.03.30 10:29:00.515
WCCILevent      28602 1094320 1282532 1-11:29:21 22:48:27      65.00  2017.03.30 10:30:00.518
WCCILevent      28602 1094320 1282532 1-11:30:21 22:49:06      65.00  2017.03.30 10:31:00.516
WCCILevent      28602 1094320 1282532 1-11:31:21 22:49:44      63.33  2017.03.30 10:32:00.516
WCCILevent      28602 1094320 1282532 1-11:32:21 22:50:23      65.00  2017.03.30 10:33:00.515
WCCILevent      28602 1094320 1282532 1-11:33:21 22:51:01      63.33  2017.03.30 10:34:00.517
WCCILevent      28602 1094320 1282532 1-11:34:21 22:51:40      65.00  2017.03.30 10:35:00.517
WCCILevent      28602 1094320 1282532 1-11:35:21 22:52:19      65.00  2017.03.30 10:36:00.517
WCCILevent      28602 1094320 1282532 1-11:36:21 22:52:58      65.00  2017.03.30 10:37:00.517
WCCILevent      28602 1094320 1282532 1-11:37:21 22:53:36      63.33  2017.03.30 10:38:00.515
WCCILevent      28602 1094320 1282532 1-11:38:21 22:54:15      65.00  2017.03.30 10:39:00.516
WCCILevent      28602 1094320 1282532 1-11:39:21 22:54:54      65.00  2017.03.30 10:40:00.516
WCCILevent      28602 1094320 1282532 1-11:40:21 22:55:33      65.00  2017.03.30 10:41:00.517
WCCILevent      28602 1094320 1282532 1-11:41:21 22:56:11      63.33  2017.03.30 10:42:00.516
WCCILevent      28602 1094320 1282532 1-11:42:21 22:56:50      65.00  2017.03.30 10:43:00.516
WCCILevent      28602 1094320 1282532 1-11:43:21 22:57:28      63.33  2017.03.30 10:44:00.515
WCCILevent      28602 1094320 1282532 1-11:44:21 22:58:05      61.67  2017.03.30 10:45:00.518
WCCILevent      28602 1094320 1282532 1-11:45:21 22:58:41      60.00  2017.03.30 10:46:00.517
WCCILevent      28602 1094320 1282532 1-11:46:21 22:59:17      60.00  2017.03.30 10:47:00.516
WCCILevent      28602 1094320 1282532 1-11:47:21 22:59:53      60.00  2017.03.30 10:48:00.516
WCCILevent      28602 1094320 1282532 1-11:48:21 23:00:28      58.33  2017.03.30 10:49:00.522
WCCILevent      28602 1094320 1282532 1-11:49:21 23:01:04      60.00  2017.03.30 10:50:00.518
WCCILevent      28602 1094320 1282532 1-11:50:21 23:01:40      60.00  2017.03.30 10:51:00.518
WCCILevent      28602 1094320 1282532 1-11:51:21 23:02:16      60.00  2017.03.30 10:52:00.523
WCCILevent      28602 1094320 1282532 1-11:52:21 23:02:51      58.33  2017.03.30 10:53:00.515
WCCILevent      28602 1094320 1282532 1-11:53:21 23:03:27      60.00  2017.03.30 10:54:00.519
WCCILevent      28602 1094320 1282532 1-11:54:21 23:04:03      60.00  2017.03.30 10:55:00.516
WCCILevent      28602 1094320 1282532 1-11:55:21 23:04:39      60.00  2017.03.30 10:56:00.523
WCCILevent      28602 1094320 1282532 1-11:56:21 23:05:14      58.33  2017.03.30 10:57:00.519
WCCILevent      28602 1094320 1282532 1-11:57:21 23:05:50      60.00  2017.03.30 10:58:00.517
WCCILevent      28602 1094320 1282532 1-11:58:21 23:06:26      60.00  2017.03.30 10:59:00.516
WCCILevent      28602 1094320 1282532 1-11:59:21 23:07:01      58.33  2017.03.30 11:00:00.523
WCCILevent      28602 1094320 1282532 1-12:00:21 23:07:37      60.00  2017.03.30 11:01:00.517
WCCILevent      28602 1094320 1282532 1-12:01:21 23:08:15      63.33  2017.03.30 11:02:00.519
WCCILevent      28602 1094320 1282532 1-12:02:21 23:08:54      65.00  2017.03.30 11:03:00.516
WCCILevent      28602 1094320 1282532 1-12:03:21 23:09:33      65.00  2017.03.30 11:04:00.515
WCCILevent      28602 1094320 1282532 1-12:04:21 23:10:12      65.00  2017.03.30 11:05:00.520
WCCILevent      28602 1094320 1282532 1-12:05:21 23:10:51      65.00  2017.03.30 11:06:00.516
WCCILevent      28602 1094320 1282532 1-12:06:21 23:11:30      65.00  2017.03.30 11:07:00.517
WCCILevent      28602 1094320 1282532 1-12:07:21 23:12:09      65.00  2017.03.30 11:08:00.518
WCCILevent      28602 1094320 1282532 1-12:08:21 23:12:48      65.00  2017.03.30 11:09:00.517
WCCILevent      28602 1094320 1282532 1-12:09:21 23:13:26      63.33  2017.03.30 11:10:00.517
WCCILevent      28602 1094320 1282532 1-12:10:21 23:14:05      65.00  2017.03.30 11:11:00.516
WCCILevent      28602 1094320 1282532 1-12:11:21 23:14:44      65.00  2017.03.30 11:12:00.517
WCCILevent      28602 1094320 1282532 1-12:12:21 23:15:22      63.33  2017.03.30 11:13:00.515
WCCILevent      28602 1094320 1282532 1-12:13:21 23:16:01      65.00  2017.03.30 11:14:00.515
WCCILevent      28602 1094320 1282532 1-12:14:21 23:16:40      65.00  2017.03.30 11:15:00.518
WCCILevent      28602 1094320 1282532 1-12:15:21 23:17:19      65.00  2017.03.30 11:16:00.517
WCCILevent      28602 1094320 1282532 1-12:16:21 23:17:57      63.33  2017.03.30 11:17:00.517
WCCILevent      28602 1094320 1282532 1-12:17:21 23:18:36      65.00  2017.03.30 11:18:00.522
WCCILevent      28602 1094320 1282532 1-12:18:21 23:19:15      65.00  2017.03.30 11:19:00.516
WCCILevent      28602 1094320 1282532 1-12:19:21 23:19:54      65.00  2017.03.30 11:20:00.515
WCCILevent      28602 1094320 1282532 1-12:20:21 23:20:33      65.00  2017.03.30 11:21:00.517
WCCILevent      28602 1094320 1282532 1-12:21:21 23:21:11      63.33  2017.03.30 11:22:00.517
WCCILevent      28602 1094320 1282532 1-12:22:21 23:21:50      65.00  2017.03.30 11:23:00.517
WCCILevent      28602 1094320 1282532 1-12:23:21 23:22:29      65.00  2017.03.30 11:24:00.516
WCCILevent      28602 1094320 1282532 1-12:24:21 23:23:08      65.00  2017.03.30 11:25:00.517
WCCILevent      28602 1094320 1282532 1-12:25:21 23:23:47      65.00  2017.03.30 11:26:00.517
WCCILevent      28602 1094320 1282532 1-12:26:21 23:24:26      65.00  2017.03.30 11:27:00.516
WCCILevent      28602 1094320 1282532 1-12:27:21 23:25:05      65.00  2017.03.30 11:28:00.517
WCCILevent      28602 1094320 1282532 1-12:28:21 23:25:43      63.33  2017.03.30 11:29:00.518
WCCILevent      28602 1094320 1282532 1-12:29:21 23:26:22      65.00  2017.03.30 11:30:00.522
WCCILevent      28602 1094320 1282532 1-12:30:21 23:27:01      65.00  2017.03.30 11:31:00.515
WCCILevent      28602 1094320 1282532 1-12:31:21 23:27:40      65.00  2017.03.30 11:32:00.517
WCCILevent      28602 1094320 1282532 1-12:32:21 23:28:19      65.00  2017.03.30 11:33:00.515
WCCILevent      28602 1094320 1282532 1-12:33:21 23:28:57      63.33  2017.03.30 11:34:00.517
WCCILevent      28602 1094320 1282532 1-12:34:21 23:29:36      65.00  2017.03.30 11:35:00.516
WCCILevent      28602 1094320 1282532 1-12:35:21 23:30:15      65.00  2017.03.30 11:36:00.515
WCCILevent      28602 1094320 1282532 1-12:36:21 23:30:54      65.00  2017.03.30 11:37:00.516
WCCILevent      28602 1094320 1282532 1-12:37:21 23:31:33      65.00  2017.03.30 11:38:00.519
WCCILevent      28602 1094320 1282532 1-12:38:21 23:32:11      63.33  2017.03.30 11:39:00.520
WCCILevent      28602 1094320 1282532 1-12:39:21 23:32:50      65.00  2017.03.30 11:40:00.517
WCCILevent      28602 1094320 1282532 1-12:40:21 23:33:29      65.00  2017.03.30 11:41:00.517
WCCILevent      28602 1094320 1282532 1-12:41:21 23:34:08      65.00  2017.03.30 11:42:00.517
WCCILevent      28602 1094320 1282532 1-12:42:21 23:34:47      65.00  2017.03.30 11:43:00.516
WCCILevent      28602 1094320 1282532 1-12:43:21 23:35:26      65.00  2017.03.30 11:44:00.521
WCCILevent      28602 1094320 1282532 1-12:44:21 23:36:05      65.00  2017.03.30 11:45:00.517
WCCILevent      28602 1094320 1282532 1-12:45:21 23:36:44      65.00  2017.03.30 11:46:00.519
WCCILevent      28602 1094320 1282532 1-12:46:21 23:37:22      63.33  2017.03.30 11:47:00.518
WCCILevent      28602 1094320 1282532 1-12:47:21 23:38:01      65.00  2017.03.30 11:48:00.516
WCCILevent      28602 1094320 1282532 1-12:48:21 23:38:40      65.00  2017.03.30 11:49:00.517
WCCILevent      28602 1094320 1282532 1-12:49:21 23:39:18      63.33  2017.03.30 11:50:00.517
WCCILevent      28602 1094320 1282532 1-12:50:21 23:39:57      65.00  2017.03.30 11:51:00.516
WCCILevent      28602 1094320 1282532 1-12:51:21 23:40:36      65.00  2017.03.30 11:52:00.517
WCCILevent      28602 1094320 1282532 1-12:52:21 23:41:15      65.00  2017.03.30 11:53:00.517
WCCILevent      28602 1094320 1282532 1-12:53:21 23:41:53      63.33  2017.03.30 11:54:00.516
WCCILevent      28602 1094320 1282532 1-12:54:21 23:42:32      65.00  2017.03.30 11:55:00.516
WCCILevent      28602 1094320 1282532 1-12:55:21 23:43:11      65.00  2017.03.30 11:56:00.517
WCCILevent      28602 1094320 1282532 1-12:56:21 23:43:49      63.33  2017.03.30 11:57:00.518
WCCILevent      28602 1094320 1282532 1-12:57:21 23:44:26      61.67  2017.03.30 11:58:00.519
WCCILevent      28602 1094320 1282532 1-12:58:21 23:45:02      60.00  2017.03.30 11:59:00.516
WCCILevent      28602 1094320 1282532 1-12:59:21 23:45:38      60.00  2017.03.30 12:00:00.516
WCCILevent      28602 1094320 1282532 1-13:00:21 23:46:17      65.00  2017.03.30 12:01:00.516
WCCILevent      28602 1094320 1282532 1-13:01:21 23:46:56      65.00  2017.03.30 12:02:00.515
WCCILevent      28602 1094320 1282532 1-13:02:21 23:47:35      65.00  2017.03.30 12:03:00.516
WCCILevent      28602 1094320 1282532 1-13:03:21 23:48:13      63.33  2017.03.30 12:04:00.516
WCCILevent      28602 1094320 1282532 1-13:04:21 23:48:52      65.00  2017.03.30 12:05:00.517
WCCILevent      28602 1094320 1282532 1-13:05:21 23:49:31      65.00  2017.03.30 12:06:00.522
WCCILevent      28602 1094320 1282532 1-13:06:21 23:50:09      63.33  2017.03.30 12:07:00.516
WCCILevent      28602 1094320 1282532 1-13:07:21 23:50:48      65.00  2017.03.30 12:08:00.520
WCCILevent      28602 1094320 1282532 1-13:08:21 23:51:27      65.00  2017.03.30 12:09:00.521
WCCILevent      28602 1094320 1282532 1-13:09:21 23:52:06      65.00  2017.03.30 12:10:00.517
WCCILevent      28602 1094320 1282532 1-13:10:21 23:52:44      63.33  2017.03.30 12:11:00.517
WCCILevent      28602 1094320 1282532 1-13:11:21 23:53:23      65.00  2017.03.30 12:12:00.518
WCCILevent      28602 1094320 1282532 1-13:12:21 23:54:02      65.00  2017.03.30 12:13:00.516
WCCILevent      28602 1094320 1282532 1-13:13:21 23:54:41      65.00  2017.03.30 12:14:00.517
WCCILevent      28602 1094320 1282532 1-13:14:21 23:55:19      63.33  2017.03.30 12:15:00.517
WCCILevent      28602 1094320 1282532 1-13:15:21 23:55:58      65.00  2017.03.30 12:16:00.517
WCCILevent      28602 1094320 1282532 1-13:16:21 23:56:37      65.00  2017.03.30 12:17:00.517
WCCILevent      28602 1094320 1282532 1-13:17:21 23:57:16      65.00  2017.03.30 12:18:00.519
WCCILevent      28602 1094320 1282532 1-13:18:21 23:57:55      65.00  2017.03.30 12:19:00.520
WCCILevent      28602 1094320 1282532 1-13:19:21 23:58:34      65.00  2017.03.30 12:20:00.518
WCCILevent      28602 1094320 1282532 1-13:20:21 23:59:12      63.33  2017.03.30 12:21:00.517
WCCILevent      28602 1094320 1282532 1-13:21:21 23:59:51      65.00  2017.03.30 12:22:00.517
WCCILevent      28602 1094320 1282532 1-13:22:21 1-00:00:30      65.00  2017.03.30 12:23:00.517
WCCILevent      28602 1094320 1282532 1-13:23:21 1-00:01:09      65.00  2017.03.30 12:24:00.516
WCCILevent      28602 1094320 1282532 1-13:24:21 1-00:01:48      65.00  2017.03.30 12:25:00.517
WCCILevent      28602 1094320 1282532 1-13:25:21 1-00:02:27      65.00  2017.03.30 12:26:00.517
WCCILevent      28602 1094320 1282532 1-13:26:21 1-00:03:05      63.33  2017.03.30 12:27:00.517
WCCILevent      28602 1094320 1282532 1-13:27:21 1-00:03:44      65.00  2017.03.30 12:28:00.518
WCCILevent      28602 1094320 1282532 1-13:28:21 1-00:04:23      65.00  2017.03.30 12:29:00.517
WCCILevent      28602 1094320 1282532 1-13:29:21 1-00:05:01      63.33  2017.03.30 12:30:00.517
WCCILevent      28602 1094320 1282532 1-13:30:21 1-00:05:40      65.00  2017.03.30 12:31:00.518
WCCILevent      28602 1094320 1282532 1-13:31:21 1-00:06:19      65.00  2017.03.30 12:32:00.518
WCCILevent      28602 1094320 1282532 1-13:32:21 1-00:06:58      65.00  2017.03.30 12:33:00.517
WCCILevent      28602 1094320 1282532 1-13:33:21 1-00:07:37      65.00  2017.03.30 12:34:00.517
WCCILevent      28602 1094320 1282532 1-13:34:21 1-00:08:15      63.33  2017.03.30 12:35:00.517
WCCILevent      28602 1094320 1282532 1-13:35:21 1-00:08:54      65.00  2017.03.30 12:36:00.517
WCCILevent      28602 1094320 1282532 1-13:36:21 1-00:09:33      65.00  2017.03.30 12:37:00.517
WCCILevent      28602 1094320 1282532 1-13:37:21 1-00:10:11      63.33  2017.03.30 12:38:00.518
WCCILevent      28602 1094320 1282532 1-13:38:21 1-00:10:50      65.00  2017.03.30 12:39:00.517
WCCILevent      28602 1094320 1282532 1-13:39:21 1-00:11:29      65.00  2017.03.30 12:40:00.516
WCCILevent      28602 1094320 1282532 1-13:40:21 1-00:12:08      65.00  2017.03.30 12:41:00.514
WCCILevent      28602 1094320 1282532 1-13:41:21 1-00:12:47      65.00  2017.03.30 12:42:00.520
WCCILevent      28602 1094320 1282532 1-13:42:21 1-00:13:25      63.33  2017.03.30 12:43:00.516
WCCILevent      28602 1094320 1282532 1-13:43:21 1-00:14:04      65.00  2017.03.30 12:44:00.515
WCCILevent      28602 1094320 1282532 1-13:44:21 1-00:14:43      65.00  2017.03.30 12:45:00.520
WCCILevent      28602 1094320 1282532 1-13:45:21 1-00:15:22      65.00  2017.03.30 12:46:00.517
WCCILevent      28602 1094320 1282532 1-13:46:21 1-00:16:01      65.00  2017.03.30 12:47:00.517
WCCILevent      28602 1094320 1282532 1-13:47:21 1-00:16:40      65.00  2017.03.30 12:48:00.516
WCCILevent      28602 1094320 1282532 1-13:48:21 1-00:17:19      65.00  2017.03.30 12:49:00.517
WCCILevent      28602 1094320 1282532 1-13:49:21 1-00:17:58      65.00  2017.03.30 12:50:00.516
WCCILevent      28602 1094320 1282532 1-13:50:21 1-00:18:36      63.33  2017.03.30 12:51:00.516
WCCILevent      28602 1094320 1282532 1-13:51:21 1-00:19:15      65.00  2017.03.30 12:52:00.516
WCCILevent      28602 1094320 1282532 1-13:52:21 1-00:19:54      65.00  2017.03.30 12:53:00.516
WCCILevent      28602 1094320 1282532 1-13:53:21 1-00:20:32      63.33  2017.03.30 12:54:00.516
WCCILevent      28602 1094320 1282532 1-13:54:21 1-00:21:11      65.00  2017.03.30 12:55:00.517
WCCILevent      28602 1094320 1282532 1-13:55:21 1-00:21:50      65.00  2017.03.30 12:56:00.516
WCCILevent      28602 1094320 1282532 1-13:56:21 1-00:22:29      65.00  2017.03.30 12:57:00.517
WCCILevent      28602 1094320 1282532 1-13:57:21 1-00:23:07      63.33  2017.03.30 12:58:00.515
WCCILevent      28602 1094320 1282532 1-13:58:21 1-00:23:46      65.00  2017.03.30 12:59:00.516
WCCILevent      28602 1094320 1282532 1-13:59:21 1-00:24:25      65.00  2017.03.30 13:00:00.518
WCCILevent      28602 1094320 1282532 1-14:00:21 1-00:25:04      65.00  2017.03.30 13:01:00.516
WCCILevent      28602 1094320 1282532 1-14:01:21 1-00:25:42      63.33  2017.03.30 13:02:00.515
WCCILevent      28602 1094320 1282532 1-14:02:21 1-00:26:21      65.00  2017.03.30 13:03:00.514
WCCILevent      28602 1094320 1282532 1-14:03:21 1-00:27:00      65.00  2017.03.30 13:04:00.515
WCCILevent      28602 1094320 1282532 1-14:04:21 1-00:27:38      63.33  2017.03.30 13:05:00.515
WCCILevent      28602 1094320 1282532 1-14:05:21 1-00:28:17      65.00  2017.03.30 13:06:00.518
WCCILevent      28602 1094320 1282532 1-14:06:21 1-00:28:56      65.00  2017.03.30 13:07:00.516
WCCILevent      28602 1094320 1282532 1-14:07:21 1-00:29:35      65.00  2017.03.30 13:08:00.537
WCCILevent      28602 1094320 1282532 1-14:08:21 1-00:30:14      65.00  2017.03.30 13:09:00.520
WCCILevent      28602 1094320 1282532 1-14:09:21 1-00:30:52      63.33  2017.03.30 13:10:00.516
WCCILevent      28602 1094320 1282532 1-14:10:21 1-00:31:31      65.00  2017.03.30 13:11:00.519
WCCILevent      28602 1094320 1282532 1-14:11:21 1-00:32:10      65.00  2017.03.30 13:12:00.522
WCCILevent      28602 1094320 1282532 1-14:12:21 1-00:32:49      65.00  2017.03.30 13:13:00.517
WCCILevent      28602 1094320 1282532 1-14:13:21 1-00:33:28      65.00  2017.03.30 13:14:00.515
WCCILevent      28602 1094320 1282532 1-14:14:21 1-00:34:06      63.33  2017.03.30 13:15:00.516
WCCILevent      28602 1094320 1282532 1-14:15:21 1-00:34:45      65.00  2017.03.30 13:16:00.517
WCCILevent      28602 1094320 1282532 1-14:16:21 1-00:35:24      65.00  2017.03.30 13:17:00.516
WCCILevent      28602 1094320 1282532 1-14:17:21 1-00:36:02      63.33  2017.03.30 13:18:00.518
WCCILevent      28602 1094320 1282532 1-14:18:21 1-00:36:41      65.00  2017.03.30 13:19:00.518
WCCILevent      28602 1094320 1282532 1-14:19:21 1-00:37:20      65.00  2017.03.30 13:20:00.518
WCCILevent      28602 1094320 1282532 1-14:20:21 1-00:37:58      63.33  2017.03.30 13:21:00.517
WCCILevent      28602 1094320 1282532 1-14:21:21 1-00:38:37      65.00  2017.03.30 13:22:00.516
WCCILevent      28602 1094320 1282532 1-14:22:21 1-00:39:16      65.00  2017.03.30 13:23:00.525
WCCILevent      28602 1094320 1282532 1-14:23:21 1-00:39:55      65.00  2017.03.30 13:24:00.516
WCCILevent      28602 1094320 1282532 1-14:24:21 1-00:40:33      63.33  2017.03.30 13:25:00.516
WCCILevent      28602 1094320 1282532 1-14:25:21 1-00:41:12      65.00  2017.03.30 13:26:00.519
WCCILevent      28602 1094320 1282532 1-14:26:21 1-00:41:51      65.00  2017.03.30 13:27:00.517
WCCILevent      28602 1094320 1282532 1-14:27:21 1-00:42:29      63.33  2017.03.30 13:28:00.516
WCCILevent      28602 1094320 1282532 1-14:28:21 1-00:43:08      65.00  2017.03.30 13:29:00.516
WCCILevent      28602 1094320 1282532 1-14:29:21 1-00:43:47      65.00  2017.03.30 13:30:00.517
WCCILevent      28602 1094320 1282532 1-14:30:21 1-00:44:26      65.00  2017.03.30 13:31:00.515
WCCILevent      28602 1094320 1282532 1-14:31:21 1-00:45:04      63.33  2017.03.30 13:32:00.517
WCCILevent      28602 1094320 1282532 1-14:32:21 1-00:45:43      65.00  2017.03.30 13:33:00.518
